generator_split,actuator_mode,alpha,transition_rank,input_rank,delay,noise_std,metric,mean,sd,n_seed,statistics_unit,expected_seed_count,n_seed_observed,n_seed_complete,n_seed_failed,n_seed_invalid,n_seed_unknown,n_seed_budget_invalid,n_seed_missing,n_rows,coverage_fraction
discovery,low_rank,0.0,1,1,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,test_balanced_accuracy,0.375,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,test_state_normalized_rmse,0.03074452780772289,0.010527706586131471,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,train_absolute_observation_balanced_accuracy,0.96875,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,train_balanced_accuracy,0.875,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,train_state_normalized_rmse,0.00975769038920734,0.004262033303206913,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,transition_energy_rank_99,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,transition_energy_rank_999,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,validation_balanced_accuracy,0.5,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,validation_state_normalized_rmse,0.030613642394515923,0.01674633528856666,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,1,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,chi,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,chi_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,test_balanced_accuracy,0.4375,0.2651650429449553,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,test_state_normalized_rmse,0.06312101476691791,0.03491216270683638,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,train_balanced_accuracy,0.8125,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,train_state_normalized_rmse,0.026427039076771842,0.01221484951084769,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,transition_energy_rank_99,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,transition_energy_rank_999,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,validation_absolute_observation_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,validation_balanced_accuracy,0.5,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,validation_state_normalized_rmse,0.0576354771764335,0.02627411951228499,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,1,4,0,0.3,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,chi,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,chi_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,test_balanced_accuracy,0.5,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,test_state_normalized_rmse,0.014548658026272525,0.007024347316351739,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,test_zero_input_normalized_rmse,0.011155129825705793,0.004542502802916647,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,train_balanced_accuracy,0.5,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,train_state_normalized_rmse,0.01228622360621038,0.00547602650464836,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,train_zero_input_normalized_rmse,0.010285195970823174,0.005015561934283127,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,transition_energy_rank_99,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,transition_energy_rank_999,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,validation_balanced_accuracy,0.5625,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,validation_state_normalized_rmse,0.016228253546147802,0.0092329968111414,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,1,12,0.6,validation_zero_input_normalized_rmse,0.011748953384452906,0.005789543760858306,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,chi,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,chi_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,test_absolute_observation_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,test_balanced_accuracy,0.5625,0.2651650429449553,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,test_state_normalized_rmse,0.05054194924059476,0.031761091904820134,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,test_zero_input_normalized_rmse,0.03768844736618639,0.02380319834525343,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,train_balanced_accuracy,0.59375,0.13258252147247765,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,train_state_normalized_rmse,0.039878554391789264,0.024563217608378225,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,train_zero_input_normalized_rmse,0.03305869379762026,0.020827904321362715,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,transition_energy_rank_99,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,transition_energy_rank_999,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,validation_balanced_accuracy,0.625,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,validation_state_normalized_rmse,0.05441256581554908,0.03729216615132932,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.0,4,4,12,0.3,validation_zero_input_normalized_rmse,0.03801151434915147,0.026356040101650005,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,chi,0.6865591363920823,0.2571815241112533,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,chi_energy,0.7434817280765036,0.33103046629112437,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,empirical_train_cross_energy,-1.4858452304834542e-06,7.527885150257409e-08,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,test_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,test_state_normalized_rmse,0.009821849261036394,0.0014690053149690949,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,test_zero_input_normalized_rmse,0.005016993349436309,0.0027124969511096667,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_balanced_accuracy,0.96875,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_state_normalized_rmse,0.008456936271819367,0.002608306055545158,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_zero_input_normalized_rmse,0.004457569931937055,0.002687306971899248,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_state_normalized_rmse,0.010500167046906757,0.0023302163006062426,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_zero_input_normalized_rmse,0.00501575405183923,0.003277928782936526,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,chi,0.011425824824181401,0.013227060618395027,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,chi_energy,0.00022719359510359907,0.00031519837826725,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,empirical_train_cross_energy,8.922869889322665e-06,1.5345963064493262e-05,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_balanced_accuracy,0.6875,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_state_normalized_rmse,0.15013611531111787,0.01229256162676129,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_balanced_accuracy,0.75,0.2651650429449553,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_state_normalized_rmse,0.05675360379554732,0.0023827763625809822,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_balanced_accuracy,0.6875,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_state_normalized_rmse,0.15113563955166048,0.008200980568915538,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,chi,0.3898375597675102,0.3378975657151223,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,chi_energy,0.38606817348018985,0.5026793166477107,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,empirical_train_cross_energy,-8.836537049755319e-06,9.959620299850961e-06,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_balanced_accuracy,0.75,0.3535533905932738,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_state_normalized_rmse,0.01997969959248016,0.0035712508965693238,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_zero_input_normalized_rmse,0.013884079862721152,0.003855712280074992,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_balanced_accuracy,0.6875,0.3535533905932738,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_state_normalized_rmse,0.017432392793526708,0.0008280759396309903,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_zero_input_normalized_rmse,0.012027912394644343,0.0030305948938377015,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,transition_energy_rank_99,1.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,transition_energy_rank_999,2.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_balanced_accuracy,0.8125,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_state_normalized_rmse,0.021890364267357985,0.0020974819066576452,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_zero_input_normalized_rmse,0.014017956573411466,0.0034903804157884544,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,chi,0.2870751236148848,0.2934584761762757,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,chi_energy,0.2482910746104143,0.3406464320693546,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,empirical_train_cross_energy,0.00015777435803339306,0.00016344919274838537,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_balanced_accuracy,0.375,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_state_normalized_rmse,0.1010024952695728,0.03749848682970939,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_absolute_observation_balanced_accuracy,0.96875,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_balanced_accuracy,0.65625,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_state_normalized_rmse,0.03618078753299254,0.010190139408213325,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,transition_energy_rank_99,2.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,transition_energy_rank_999,2.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_absolute_observation_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_balanced_accuracy,0.5,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_state_normalized_rmse,0.09997338416416696,0.02981389565308336,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,chi,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,chi_energy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_state_normalized_rmse,2.534949429113429e-09,3.205125308425812e-09,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_state_normalized_rmse,5.386695141399222e-10,5.909179006647327e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_state_normalized_rmse,1.9789735164214626e-09,2.3124812619598035e-09,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,chi,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,chi_energy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
